date,store_id,mall_location,weekday,week_of_year,promotion,scheduled_pt_hours,punch_pt_hours,sales
2025-02-21,SquareOne,Square One Shopping Centre,Friday,8,1,107.50,108.50,19431.23
2025-02-22,SquareOne,Square One Shopping Centre,Saturday,8,0,101.50,99.75,17978.66
2025-02-23,SquareOne,Square One Shopping Centre,Sunday,8,1,107.75,109.00,25750.91
2025-02-24,SquareOne,Square One Shopping Centre,Monday,9,0,83.00,83.75,15074.51
2025-02-25,SquareOne,Square One Shopping Centre,Tuesday,9,1,93.75,96.75,22176.92
2025-02-26,SquareOne,Square One Shopping Centre,Wednesday,9,0,85.50,84.25,16052.21
2025-02-27,SquareOne,Square One Shopping Centre,Thursday,9,0,91.25,93.25,17283.80
2025-02-28,SquareOne,Square One Shopping Centre,Friday,9,0,91.00,92.00,18703.93
2025-03-01,SquareOne,Square One Shopping Centre,Saturday,9,0,93.75,94.25,17188.79
2025-03-02,SquareOne,Square One Shopping Centre,Sunday,9,0,97.25,96.75,17639.15
2025-03-03,SquareOne,Square One Shopping Centre,Monday,10,1,100.00,99.25,18309.05
2025-03-04,SquareOne,Square One Shopping Centre,Tuesday,10,0,82.00,81.50,14397.18
2025-03-05,SquareOne,Square One Shopping Centre,Wednesday,10,0,84.25,84.75,17254.63
2025-03-06,SquareOne,Square One Shopping Centre,Thursday,10,0,87.50,88.50,15058.13
2025-03-07,SquareOne,Square One Shopping Centre,Friday,10,0,92.75,92.25,17491.96
2025-03-08,SquareOne,Square One Shopping Centre,Saturday,10,0,97.25,96.25,18956.08
2025-03-09,SquareOne,Square One Shopping Centre,Sunday,10,0,97.25,95.25,19806.36
2025-03-10,SquareOne,Square One Shopping Centre,Monday,11,0,86.25,86.75,18253.43
2025-03-11,SquareOne,Square One Shopping Centre,Tuesday,11,0,86.50,85.75,13652.74
2025-03-12,SquareOne,Square One Shopping Centre,Wednesday,11,0,80.75,79.75,13872.31
2025-03-13,SquareOne,Square One Shopping Centre,Thursday,11,0,85.25,85.25,16149.13
2025-03-14,SquareOne,Square One Shopping Centre,Friday,11,0,89.75,88.75,17364.99
2025-03-15,SquareOne,Square One Shopping Centre,Saturday,11,0,95.00,94.25,23508.78
2025-03-16,SquareOne,Square One Shopping Centre,Sunday,11,0,89.75,90.25,17694.50
2025-03-17,SquareOne,Square One Shopping Centre,Monday,12,1,97.75,97.75,19166.37
2025-03-18,SquareOne,Square One Shopping Centre,Tuesday,12,0,85.50,84.75,16119.18
2025-03-19,SquareOne,Square One Shopping Centre,Wednesday,12,0,88.25,89.50,15758.45
2025-03-20,SquareOne,Square One Shopping Centre,Thursday,12,0,89.75,89.75,16691.91
2025-03-21,SquareOne,Square One Shopping Centre,Friday,12,0,90.25,89.75,17554.71
2025-03-22,SquareOne,Square One Shopping Centre,Saturday,12,0,94.00,93.25,23638.99
2025-03-23,SquareOne,Square One Shopping Centre,Sunday,12,0,92.25,91.50,18660.80
2025-03-24,SquareOne,Square One Shopping Centre,Monday,13,0,86.50,86.00,15883.67
2025-03-25,SquareOne,Square One Shopping Centre,Tuesday,13,0,85.25,87.00,14596.94
2025-03-26,SquareOne,Square One Shopping Centre,Wednesday,13,0,93.25,93.25,16283.73
2025-03-27,SquareOne,Square One Shopping Centre,Thursday,13,0,88.50,89.75,14325.70
2025-03-28,SquareOne,Square One Shopping Centre,Friday,13,0,94.75,97.75,16259.09
2025-03-29,SquareOne,Square One Shopping Centre,Saturday,13,0,103.50,102.50,22221.61
2025-03-30,SquareOne,Square One Shopping Centre,Sunday,13,0,102.50,103.00,16356.55
2025-03-31,SquareOne,Square One Shopping Centre,Monday,14,0,86.75,87.25,11235.14
2025-04-01,SquareOne,Square One Shopping Centre,Tuesday,14,0,84.00,84.75,15734.40
2025-04-02,SquareOne,Square One Shopping Centre,Wednesday,14,0,86.75,84.00,15724.94
2025-04-03,SquareOne,Square One Shopping Centre,Thursday,14,0,90.00,90.00,18689.70
2025-04-04,SquareOne,Square One Shopping Centre,Friday,14,0,88.75,86.50,17451.62
2025-04-05,SquareOne,Square One Shopping Centre,Saturday,14,0,99.00,97.75,20705.10
2025-04-06,SquareOne,Square One Shopping Centre,Sunday,14,1,101.75,101.25,25996.68
2025-04-07,SquareOne,Square One Shopping Centre,Monday,15,0,83.50,83.25,15337.86
2025-04-08,SquareOne,Square One Shopping Centre,Tuesday,15,0,85.25,86.50,12924.14
2025-04-09,SquareOne,Square One Shopping Centre,Wednesday,15,0,83.50,84.25,14777.05
2025-04-10,SquareOne,Square One Shopping Centre,Thursday,15,0,88.75,87.25,17134.18
2025-04-11,SquareOne,Square One Shopping Centre,Friday,15,0,87.75,87.50,15363.15
2025-04-12,SquareOne,Square One Shopping Centre,Saturday,15,0,94.00,94.25,16929.25
2025-04-13,SquareOne,Square One Shopping Centre,Sunday,15,0,92.75,93.25,19163.34
2025-04-14,SquareOne,Square One Shopping Centre,Monday,16,0,82.00,81.75,15445.49
2025-04-15,SquareOne,Square One Shopping Centre,Tuesday,16,0,84.00,84.25,12862.52
2025-04-16,SquareOne,Square One Shopping Centre,Wednesday,16,0,84.00,85.00,12272.45
2025-04-17,SquareOne,Square One Shopping Centre,Thursday,16,0,82.50,84.00,14756.24
2025-04-18,SquareOne,Square One Shopping Centre,Friday,16,0,90.50,89.50,18928.53
2025-04-19,SquareOne,Square One Shopping Centre,Saturday,16,0,96.25,96.75,20391.81
2025-04-20,SquareOne,Square One Shopping Centre,Sunday,16,0,91.00,92.00,19136.26
2025-04-21,SquareOne,Square One Shopping Centre,Monday,17,0,82.00,83.25,12727.74
2025-04-22,SquareOne,Square One Shopping Centre,Tuesday,17,1,89.75,88.50,20222.18
2025-04-23,SquareOne,Square One Shopping Centre,Wednesday,17,0,80.00,78.25,14686.47
2025-04-24,SquareOne,Square One Shopping Centre,Thursday,17,0,86.00,86.25,15000.50
2025-04-25,SquareOne,Square One Shopping Centre,Friday,17,0,92.25,92.75,17845.32
2025-04-26,SquareOne,Square One Shopping Centre,Saturday,17,1,105.50,107.50,24270.62
2025-04-27,SquareOne,Square One Shopping Centre,Sunday,17,0,94.50,94.75,18334.69
2025-04-28,SquareOne,Square One Shopping Centre,Monday,18,1,97.50,99.50,20349.10
2025-04-29,SquareOne,Square One Shopping Centre,Tuesday,18,0,78.50,79.25,15415.38
2025-04-30,SquareOne,Square One Shopping Centre,Wednesday,18,0,86.75,88.50,14092.92
2025-05-01,SquareOne,Square One Shopping Centre,Thursday,18,0,88.25,86.00,14934.88
2025-05-02,SquareOne,Square One Shopping Centre,Friday,18,0,89.75,89.50,16190.54
2025-05-03,SquareOne,Square One Shopping Centre,Saturday,18,0,100.00,101.50,19727.25
2025-05-04,SquareOne,Square One Shopping Centre,Sunday,18,0,95.50,93.25,19011.21
2025-05-05,SquareOne,Square One Shopping Centre,Monday,19,0,82.00,82.75,13046.25
2025-05-06,SquareOne,Square One Shopping Centre,Tuesday,19,0,86.00,86.00,14360.37
2025-05-07,SquareOne,Square One Shopping Centre,Wednesday,19,0,86.75,88.25,16286.99
2025-05-08,SquareOne,Square One Shopping Centre,Thursday,19,0,86.25,86.00,15227.88
2025-05-09,SquareOne,Square One Shopping Centre,Friday,19,0,88.75,90.25,15851.34
2025-05-10,SquareOne,Square One Shopping Centre,Saturday,19,0,104.75,105.00,19287.56
2025-05-11,SquareOne,Square One Shopping Centre,Sunday,19,0,94.75,97.00,18081.19
2025-05-12,SquareOne,Square One Shopping Centre,Monday,20,0,85.50,85.25,15204.37
2025-05-13,SquareOne,Square One Shopping Centre,Tuesday,20,0,87.00,89.50,14359.70
2025-05-14,SquareOne,Square One Shopping Centre,Wednesday,20,0,89.00,88.00,19245.35
2025-05-15,SquareOne,Square One Shopping Centre,Thursday,20,0,91.00,90.75,17172.10
2025-05-16,SquareOne,Square One Shopping Centre,Friday,20,0,89.00,89.50,15226.10
2025-05-17,SquareOne,Square One Shopping Centre,Saturday,20,0,98.00,96.50,17780.71
2025-05-18,SquareOne,Square One Shopping Centre,Sunday,20,0,92.25,92.25,18857.90
2025-05-19,SquareOne,Square One Shopping Centre,Monday,21,0,84.50,85.00,14736.67
2025-05-20,SquareOne,Square One Shopping Centre,Tuesday,21,0,84.00,83.75,15435.88
2025-05-21,SquareOne,Square One Shopping Centre,Wednesday,21,0,86.25,86.25,14695.62
2025-05-22,SquareOne,Square One Shopping Centre,Thursday,21,0,91.25,90.00,16285.34
2025-05-23,SquareOne,Square One Shopping Centre,Friday,21,0,87.25,87.50,17653.62
2025-05-24,SquareOne,Square One Shopping Centre,Saturday,21,0,95.25,94.75,21201.11
2025-05-25,SquareOne,Square One Shopping Centre,Sunday,21,0,95.00,95.75,19906.10
2025-05-26,SquareOne,Square One Shopping Centre,Monday,22,0,83.50,83.25,13091.06
2025-05-27,SquareOne,Square One Shopping Centre,Tuesday,22,0,80.75,80.00,12855.84
2025-05-28,SquareOne,Square One Shopping Centre,Wednesday,22,0,82.75,81.50,15754.35
2025-05-29,SquareOne,Square One Shopping Centre,Thursday,22,0,84.75,86.00,14456.31
2025-05-30,SquareOne,Square One Shopping Centre,Friday,22,1,106.25,105.00,26582.75
2025-05-31,SquareOne,Square One Shopping Centre,Saturday,22,1,110.00,111.00,26934.00
2025-06-01,SquareOne,Square One Shopping Centre,Sunday,22,0,98.25,98.25,18014.09
2025-06-02,SquareOne,Square One Shopping Centre,Monday,23,0,82.75,82.25,14719.97
2025-06-03,SquareOne,Square One Shopping Centre,Tuesday,23,1,100.50,101.75,18242.44
2025-06-04,SquareOne,Square One Shopping Centre,Wednesday,23,0,90.25,87.25,14242.22
2025-06-05,SquareOne,Square One Shopping Centre,Thursday,23,0,89.00,89.25,14197.62
2025-06-06,SquareOne,Square One Shopping Centre,Friday,23,0,93.50,93.75,15796.59
2025-06-07,SquareOne,Square One Shopping Centre,Saturday,23,0,100.00,97.25,18353.87
2025-06-08,SquareOne,Square One Shopping Centre,Sunday,23,0,90.25,90.00,19020.22
2025-06-09,SquareOne,Square One Shopping Centre,Monday,24,0,84.25,84.25,13329.79
2025-06-10,SquareOne,Square One Shopping Centre,Tuesday,24,0,85.75,88.00,16068.86
2025-06-11,SquareOne,Square One Shopping Centre,Wednesday,24,0,90.75,90.00,15503.15
2025-06-12,SquareOne,Square One Shopping Centre,Thursday,24,0,87.75,88.25,14517.10
2025-06-13,SquareOne,Square One Shopping Centre,Friday,24,0,91.50,91.75,14860.84
2025-06-14,SquareOne,Square One Shopping Centre,Saturday,24,0,93.00,94.00,22027.78
2025-06-15,SquareOne,Square One Shopping Centre,Sunday,24,0,95.25,93.25,14898.65
2025-06-16,SquareOne,Square One Shopping Centre,Monday,25,0,84.50,83.25,12387.52
2025-06-17,SquareOne,Square One Shopping Centre,Tuesday,25,0,85.25,84.75,14488.99
2025-06-18,SquareOne,Square One Shopping Centre,Wednesday,25,0,90.25,91.25,14464.20
2025-06-19,SquareOne,Square One Shopping Centre,Thursday,25,0,82.25,82.00,16155.26
2025-06-20,SquareOne,Square One Shopping Centre,Friday,25,0,91.00,91.00,18363.90
2025-06-21,SquareOne,Square One Shopping Centre,Saturday,25,0,95.00,94.75,17473.05
2025-06-22,SquareOne,Square One Shopping Centre,Sunday,25,0,95.25,96.00,18136.91
2025-06-23,SquareOne,Square One Shopping Centre,Monday,26,0,77.00,76.75,14795.05
2025-06-24,SquareOne,Square One Shopping Centre,Tuesday,26,0,85.50,87.75,15285.58
2025-06-25,SquareOne,Square One Shopping Centre,Wednesday,26,0,88.00,90.75,14575.16
2025-06-26,SquareOne,Square One Shopping Centre,Thursday,26,0,86.75,86.50,14441.11
2025-06-27,SquareOne,Square One Shopping Centre,Friday,26,0,82.75,83.75,17266.90
2025-06-28,SquareOne,Square One Shopping Centre,Saturday,26,0,97.75,98.25,18719.27
2025-06-29,SquareOne,Square One Shopping Centre,Sunday,26,0,96.50,96.75,16834.06
2025-06-30,SquareOne,Square One Shopping Centre,Monday,27,0,89.25,88.25,15768.47
2025-07-01,SquareOne,Square One Shopping Centre,Tuesday,27,0,83.25,84.50,13013.02
2025-07-02,SquareOne,Square One Shopping Centre,Wednesday,27,0,77.75,80.00,12226.96
2025-07-03,SquareOne,Square One Shopping Centre,Thursday,27,0,80.00,83.00,14303.81
2025-07-04,SquareOne,Square One Shopping Centre,Friday,27,0,85.00,87.00,16861.60
2025-07-05,SquareOne,Square One Shopping Centre,Saturday,27,0,100.25,98.75,20518.32
2025-07-06,SquareOne,Square One Shopping Centre,Sunday,27,0,90.75,92.50,17135.29
2025-07-07,SquareOne,Square One Shopping Centre,Monday,28,0,80.25,81.25,14282.31
2025-07-08,SquareOne,Square One Shopping Centre,Tuesday,28,0,80.75,81.50,14956.28
2025-07-09,SquareOne,Square One Shopping Centre,Wednesday,28,0,79.50,79.50,11930.21
2025-07-10,SquareOne,Square One Shopping Centre,Thursday,28,1,92.00,93.50,20914.51
2025-07-11,SquareOne,Square One Shopping Centre,Friday,28,0,84.00,86.00,16296.71
2025-07-12,SquareOne,Square One Shopping Centre,Saturday,28,0,90.75,89.75,18192.11
2025-07-13,SquareOne,Square One Shopping Centre,Sunday,28,0,88.00,88.50,17022.87
2025-07-14,SquareOne,Square One Shopping Centre,Monday,29,0,77.75,78.50,11978.15
2025-07-15,SquareOne,Square One Shopping Centre,Tuesday,29,0,83.25,84.00,14048.85
2025-07-16,SquareOne,Square One Shopping Centre,Wednesday,29,0,79.00,80.25,14073.40
2025-07-17,SquareOne,Square One Shopping Centre,Thursday,29,0,87.25,87.00,13793.65
2025-07-18,SquareOne,Square One Shopping Centre,Friday,29,0,82.75,83.25,16872.42
2025-07-19,SquareOne,Square One Shopping Centre,Saturday,29,0,88.25,89.00,20197.02
2025-07-20,SquareOne,Square One Shopping Centre,Sunday,29,0,88.75,86.75,17688.30
2025-07-21,SquareOne,Square One Shopping Centre,Monday,30,0,84.75,85.25,14368.27
2025-07-22,SquareOne,Square One Shopping Centre,Tuesday,30,0,82.75,80.25,13912.84
2025-07-23,SquareOne,Square One Shopping Centre,Wednesday,30,0,79.50,80.75,13117.37
2025-07-24,SquareOne,Square One Shopping Centre,Thursday,30,0,86.50,87.50,16840.86
2025-07-25,SquareOne,Square One Shopping Centre,Friday,30,0,90.50,92.25,16261.83
2025-07-26,SquareOne,Square One Shopping Centre,Saturday,30,0,93.25,92.50,18588.37
2025-07-27,SquareOne,Square One Shopping Centre,Sunday,30,0,92.50,92.25,18423.45
2025-07-28,SquareOne,Square One Shopping Centre,Monday,31,0,82.75,82.75,11992.82
2025-07-29,SquareOne,Square One Shopping Centre,Tuesday,31,0,84.75,83.75,12140.64
2025-07-30,SquareOne,Square One Shopping Centre,Wednesday,31,0,79.50,80.00,13271.12
2025-07-31,SquareOne,Square One Shopping Centre,Thursday,31,0,89.25,92.25,14870.24
2025-08-01,SquareOne,Square One Shopping Centre,Friday,31,0,83.25,84.25,13552.75
2025-08-02,SquareOne,Square One Shopping Centre,Saturday,31,0,95.75,93.25,18261.28
2025-08-03,SquareOne,Square One Shopping Centre,Sunday,31,0,88.25,85.25,15232.10
2025-08-04,SquareOne,Square One Shopping Centre,Monday,32,0,80.75,80.00,13085.86
2025-08-05,SquareOne,Square One Shopping Centre,Tuesday,32,0,80.50,82.25,13028.72
2025-08-06,SquareOne,Square One Shopping Centre,Wednesday,32,0,80.00,81.25,13600.39
2025-08-07,SquareOne,Square One Shopping Centre,Thursday,32,0,84.50,85.50,13603.86
2025-08-08,SquareOne,Square One Shopping Centre,Friday,32,0,83.50,84.75,14372.70
2025-08-09,SquareOne,Square One Shopping Centre,Saturday,32,0,92.00,92.25,18262.75
2025-08-10,SquareOne,Square One Shopping Centre,Sunday,32,0,85.50,88.50,15766.27
2025-08-11,SquareOne,Square One Shopping Centre,Monday,33,1,93.50,91.75,15434.83
2025-08-12,SquareOne,Square One Shopping Centre,Tuesday,33,0,78.25,80.75,13474.01
2025-08-13,SquareOne,Square One Shopping Centre,Wednesday,33,0,83.25,82.75,14677.99
2025-08-14,SquareOne,Square One Shopping Centre,Thursday,33,0,77.75,75.75,10361.46
2025-08-15,SquareOne,Square One Shopping Centre,Friday,33,0,87.00,85.50,15652.72
2025-08-16,SquareOne,Square One Shopping Centre,Saturday,33,1,99.00,97.50,21222.69
2025-08-17,SquareOne,Square One Shopping Centre,Sunday,33,0,86.25,88.50,16763.39
2025-08-18,SquareOne,Square One Shopping Centre,Monday,34,0,79.50,79.50,9960.73
2025-08-19,SquareOne,Square One Shopping Centre,Tuesday,34,0,73.50,72.50,10617.85
2025-08-20,SquareOne,Square One Shopping Centre,Wednesday,34,0,78.75,78.75,13953.44
2025-08-21,SquareOne,Square One Shopping Centre,Thursday,34,0,81.25,84.25,13636.73
2025-08-22,SquareOne,Square One Shopping Centre,Friday,34,0,84.75,87.50,13860.80
2025-08-23,SquareOne,Square One Shopping Centre,Saturday,34,1,101.50,101.75,21799.65
2025-08-24,SquareOne,Square One Shopping Centre,Sunday,34,0,85.75,84.25,14949.83
2025-08-25,SquareOne,Square One Shopping Centre,Monday,35,0,80.75,82.25,12045.44
2025-08-26,SquareOne,Square One Shopping Centre,Tuesday,35,0,77.75,79.00,10788.11
2025-08-27,SquareOne,Square One Shopping Centre,Wednesday,35,0,81.00,81.75,10821.46
2025-08-28,SquareOne,Square One Shopping Centre,Thursday,35,0,80.25,79.25,12738.41
2025-08-29,SquareOne,Square One Shopping Centre,Friday,35,0,81.50,79.50,13348.33
2025-08-30,SquareOne,Square One Shopping Centre,Saturday,35,0,92.50,93.75,16019.99
2025-08-31,SquareOne,Square One Shopping Centre,Sunday,35,0,91.25,92.25,17203.55
2025-09-01,SquareOne,Square One Shopping Centre,Monday,36,0,76.75,77.50,11917.69
2025-09-02,SquareOne,Square One Shopping Centre,Tuesday,36,0,79.50,78.75,13010.17
2025-09-03,SquareOne,Square One Shopping Centre,Wednesday,36,0,80.00,81.50,13945.22
2025-09-04,SquareOne,Square One Shopping Centre,Thursday,36,0,81.75,84.25,13858.60
2025-09-05,SquareOne,Square One Shopping Centre,Friday,36,0,80.75,79.75,12005.80
2025-09-06,SquareOne,Square One Shopping Centre,Saturday,36,0,87.00,87.25,19028.25
2025-09-07,SquareOne,Square One Shopping Centre,Sunday,36,0,82.00,83.25,13264.88
2025-09-08,SquareOne,Square One Shopping Centre,Monday,37,1,87.75,85.50,15896.91
2025-09-09,SquareOne,Square One Shopping Centre,Tuesday,37,0,76.25,74.25,12476.93
2025-09-10,SquareOne,Square One Shopping Centre,Wednesday,37,0,81.00,80.50,11013.35
2025-09-11,SquareOne,Square One Shopping Centre,Thursday,37,0,79.00,79.25,12498.14
2025-09-12,SquareOne,Square One Shopping Centre,Friday,37,0,80.50,79.25,13212.61
2025-09-13,SquareOne,Square One Shopping Centre,Saturday,37,0,83.75,84.25,14347.87
2025-09-14,SquareOne,Square One Shopping Centre,Sunday,37,0,85.00,85.50,14784.80
2025-09-15,SquareOne,Square One Shopping Centre,Monday,38,0,75.00,76.25,11783.13
2025-09-16,SquareOne,Square One Shopping Centre,Tuesday,38,0,74.75,74.75,9736.71
2025-09-17,SquareOne,Square One Shopping Centre,Wednesday,38,0,71.00,72.50,10075.73
2025-09-18,SquareOne,Square One Shopping Centre,Thursday,38,0,77.75,76.00,11124.10
2025-09-19,SquareOne,Square One Shopping Centre,Friday,38,0,78.75,79.50,11601.22
2025-09-20,SquareOne,Square One Shopping Centre,Saturday,38,0,86.50,86.50,14478.23
2025-09-21,SquareOne,Square One Shopping Centre,Sunday,38,0,86.25,83.25,13389.17
2025-09-22,SquareOne,Square One Shopping Centre,Monday,39,0,75.00,74.75,11006.17
2025-09-23,SquareOne,Square One Shopping Centre,Tuesday,39,0,78.25,79.25,11565.86
2025-09-24,SquareOne,Square One Shopping Centre,Wednesday,39,0,74.25,75.00,12337.43
2025-09-25,SquareOne,Square One Shopping Centre,Thursday,39,0,77.00,75.75,12975.99
2025-09-26,SquareOne,Square One Shopping Centre,Friday,39,0,76.25,75.50,12884.69
2025-09-27,SquareOne,Square One Shopping Centre,Saturday,39,0,85.50,86.00,15703.67
2025-09-28,SquareOne,Square One Shopping Centre,Sunday,39,1,102.75,102.50,15991.25
2025-09-29,SquareOne,Square One Shopping Centre,Monday,40,1,86.25,85.75,17892.54
2025-09-30,SquareOne,Square One Shopping Centre,Tuesday,40,0,75.75,77.25,11719.79
2025-10-01,SquareOne,Square One Shopping Centre,Wednesday,40,0,78.25,78.25,12590.97
2025-10-02,SquareOne,Square One Shopping Centre,Thursday,40,0,79.50,79.50,14455.88
2025-10-03,SquareOne,Square One Shopping Centre,Friday,40,0,80.75,79.75,10844.39
2025-10-04,SquareOne,Square One Shopping Centre,Saturday,40,0,88.25,88.75,13597.75
2025-10-05,SquareOne,Square One Shopping Centre,Sunday,40,0,77.50,77.75,14060.95
2025-10-06,SquareOne,Square One Shopping Centre,Monday,41,0,72.00,72.75,9333.34
2025-10-07,SquareOne,Square One Shopping Centre,Tuesday,41,0,77.25,77.25,10283.00
2025-10-08,SquareOne,Square One Shopping Centre,Wednesday,41,0,78.25,79.25,11312.02
2025-10-09,SquareOne,Square One Shopping Centre,Thursday,41,0,76.00,76.50,11555.71
2025-10-10,SquareOne,Square One Shopping Centre,Friday,41,0,82.50,82.50,13870.00
2025-10-11,SquareOne,Square One Shopping Centre,Saturday,41,0,91.00,90.25,17188.77
2025-10-12,SquareOne,Square One Shopping Centre,Sunday,41,0,85.75,83.00,13523.53
2025-10-13,SquareOne,Square One Shopping Centre,Monday,42,0,76.00,76.00,10922.27
2025-10-14,SquareOne,Square One Shopping Centre,Tuesday,42,0,76.00,74.50,12332.30
2025-10-15,SquareOne,Square One Shopping Centre,Wednesday,42,0,78.75,77.75,12816.51
2025-10-16,SquareOne,Square One Shopping Centre,Thursday,42,0,79.50,79.00,12908.72
2025-10-17,SquareOne,Square One Shopping Centre,Friday,42,0,84.00,83.25,12715.67
2025-10-18,SquareOne,Square One Shopping Centre,Saturday,42,0,80.50,81.50,14823.61
2025-10-19,SquareOne,Square One Shopping Centre,Sunday,42,0,82.00,81.25,15867.64
2025-10-20,SquareOne,Square One Shopping Centre,Monday,43,0,72.50,71.50,10088.10
2025-10-21,SquareOne,Square One Shopping Centre,Tuesday,43,0,77.50,77.50,11114.36
2025-10-22,SquareOne,Square One Shopping Centre,Wednesday,43,0,73.50,76.50,12178.47
2025-10-23,SquareOne,Square One Shopping Centre,Thursday,43,0,80.25,77.75,13013.21
2025-10-24,SquareOne,Square One Shopping Centre,Friday,43,0,82.25,81.50,15189.86
2025-10-25,SquareOne,Square One Shopping Centre,Saturday,43,0,78.75,79.25,14305.82
2025-10-26,SquareOne,Square One Shopping Centre,Sunday,43,0,82.50,84.50,14010.47
2025-10-27,SquareOne,Square One Shopping Centre,Monday,44,0,80.00,77.00,11151.79
2025-10-28,SquareOne,Square One Shopping Centre,Tuesday,44,0,76.75,78.25,12645.77
2025-10-29,SquareOne,Square One Shopping Centre,Wednesday,44,0,76.50,76.00,11543.99
2025-10-30,SquareOne,Square One Shopping Centre,Thursday,44,0,75.25,74.25,10938.02
2025-10-31,SquareOne,Square One Shopping Centre,Friday,44,0,79.25,79.00,11691.49
2025-11-01,SquareOne,Square One Shopping Centre,Saturday,44,0,86.50,89.25,16574.32
2025-11-02,SquareOne,Square One Shopping Centre,Sunday,44,0,85.75,84.00,13528.58
2025-11-03,SquareOne,Square One Shopping Centre,Monday,45,0,77.75,76.25,10781.90
2025-11-04,SquareOne,Square One Shopping Centre,Tuesday,45,0,76.25,78.75,12810.23
2025-11-05,SquareOne,Square One Shopping Centre,Wednesday,45,0,81.25,82.75,14201.35
2025-11-06,SquareOne,Square One Shopping Centre,Thursday,45,0,80.50,78.00,12910.29
2025-11-07,SquareOne,Square One Shopping Centre,Friday,45,0,87.75,86.50,12106.57
2025-11-08,SquareOne,Square One Shopping Centre,Saturday,45,1,101.00,101.75,21122.38
2025-11-09,SquareOne,Square One Shopping Centre,Sunday,45,0,88.75,89.00,14559.74
2025-11-10,SquareOne,Square One Shopping Centre,Monday,46,0,78.50,79.25,13719.12
2025-11-11,SquareOne,Square One Shopping Centre,Tuesday,46,0,78.00,76.25,11803.73
2025-11-12,SquareOne,Square One Shopping Centre,Wednesday,46,0,77.25,79.25,10905.86
2025-11-13,SquareOne,Square One Shopping Centre,Thursday,46,0,76.25,76.25,11532.26
2025-11-14,SquareOne,Square One Shopping Centre,Friday,46,0,83.75,84.75,12726.01
2025-11-15,SquareOne,Square One Shopping Centre,Saturday,46,0,86.00,86.00,15785.88
2025-11-16,SquareOne,Square One Shopping Centre,Sunday,46,0,84.25,84.25,16884.60
2025-11-17,SquareOne,Square One Shopping Centre,Monday,47,0,74.50,75.00,10620.69
2025-11-18,SquareOne,Square One Shopping Centre,Tuesday,47,0,80.75,81.50,13960.81
2025-11-19,SquareOne,Square One Shopping Centre,Wednesday,47,0,80.50,81.00,14452.22
2025-11-20,SquareOne,Square One Shopping Centre,Thursday,47,0,84.75,85.00,15389.31
2025-11-21,SquareOne,Square One Shopping Centre,Friday,47,0,88.25,89.25,14415.11
2025-11-22,SquareOne,Square One Shopping Centre,Saturday,47,0,87.50,90.00,15785.94
2025-11-23,SquareOne,Square One Shopping Centre,Sunday,47,1,101.00,101.75,18578.28
2025-11-24,SquareOne,Square One Shopping Centre,Monday,48,0,78.75,79.25,12648.38
2025-11-25,SquareOne,Square One Shopping Centre,Tuesday,48,0,80.25,79.50,13291.07
2025-11-26,SquareOne,Square One Shopping Centre,Wednesday,48,0,80.50,81.75,12961.84
2025-11-27,SquareOne,Square One Shopping Centre,Thursday,48,0,82.00,80.25,12762.39
2025-11-28,SquareOne,Square One Shopping Centre,Friday,48,0,89.00,87.50,15029.01
2025-11-29,SquareOne,Square One Shopping Centre,Saturday,48,0,91.25,92.75,16675.53
2025-11-30,SquareOne,Square One Shopping Centre,Sunday,48,0,87.50,88.00,15431.80
2025-12-01,SquareOne,Square One Shopping Centre,Monday,49,0,77.75,77.75,14120.38
2025-12-02,SquareOne,Square One Shopping Centre,Tuesday,49,0,82.00,83.75,12946.20
2025-12-03,SquareOne,Square One Shopping Centre,Wednesday,49,0,80.00,82.25,14114.88
2025-12-04,SquareOne,Square One Shopping Centre,Thursday,49,0,84.25,84.25,11654.77
2025-12-05,SquareOne,Square One Shopping Centre,Friday,49,0,82.50,82.50,14862.96
2025-12-06,SquareOne,Square One Shopping Centre,Saturday,49,0,91.25,92.00,15002.05
2025-12-07,SquareOne,Square One Shopping Centre,Sunday,49,0,85.00,84.50,14499.26
2025-12-08,SquareOne,Square One Shopping Centre,Monday,50,0,78.25,77.75,11603.69
2025-12-09,SquareOne,Square One Shopping Centre,Tuesday,50,0,79.25,77.50,11932.71
2025-12-10,SquareOne,Square One Shopping Centre,Wednesday,50,0,85.00,84.25,13092.57
2025-12-11,SquareOne,Square One Shopping Centre,Thursday,50,0,82.50,83.75,12927.64
2025-12-12,SquareOne,Square One Shopping Centre,Friday,50,0,85.00,84.25,14014.53
2025-12-13,SquareOne,Square One Shopping Centre,Saturday,50,1,107.00,106.25,18539.36
2025-12-14,SquareOne,Square One Shopping Centre,Sunday,50,0,83.50,81.25,14603.27
2025-12-15,SquareOne,Square One Shopping Centre,Monday,51,0,79.75,80.75,12461.87
2025-12-16,SquareOne,Square One Shopping Centre,Tuesday,51,0,84.75,85.25,12016.04
2025-12-17,SquareOne,Square One Shopping Centre,Wednesday,51,0,77.25,79.00,13269.73
2025-12-18,SquareOne,Square One Shopping Centre,Thursday,51,0,83.00,84.25,13246.23
2025-12-19,SquareOne,Square One Shopping Centre,Friday,51,0,86.75,86.00,14525.24
2025-12-20,SquareOne,Square One Shopping Centre,Saturday,51,0,96.25,95.50,18249.88
